GMT Time,Volume Requirements Forecast - DC-H - GB (MW),Volume Requirements Forecast - DC-L - GB (MW),Volume Requirements Forecast - DR-H - GB (MW),Volume Requirements Forecast - DR-L - GB (MW),Volume Requirements Forecast - DM-H - GB (MW),Volume Requirements Forecast - DM-L - GB (MW),Ancillary Volume Accepted - DC-H - GB (MW),Ancillary Volume Accepted - DC-L - GB (MW),Ancillary Volume Accepted - DR-H - GB (MW),Ancillary Volume Accepted - DR-L - GB (MW),Ancillary Volume Accepted - DM-H - GB (MW),Ancillary Volume Accepted - DM-L - GB (MW),Ancillary Price - DC-H - GB (£/MW/h),Ancillary Price - DC-L - GB (£/MW/h),Ancillary Price - DR-H - GB (£/MW/h),Ancillary Price - DR-L - GB (£/MW/h),Ancillary Price - DM-H - GB (£/MW/h),Ancillary Price - DM-L - GB (£/MW/h)
11/02/2023 15:00,500,516,80,80,80,80,422,613,100,90,88,39,0.49,3.4,0,7.26,0,3.33
11/02/2023 19:00,495,649,80,80,80,80,427,606,100,90,100,46,0.59,2.64,0,6,0,5
11/02/2023 23:00,517,615,80,80,80,80,715,822,100,60,83,24,0.83,1.39,0,12,3,3
12/02/2023 03:00,605,528,80,80,80,80,756,886,100,68,70,5,0.63,2.12,0,10.27,6,3
12/02/2023 07:00,650,587,80,80,80,80,727,866,99,71,93,34,0.56,2.34,0,10.39,0.81,0.81
12/02/2023 11:00,611,574,80,80,80,80,598,805,97,82,88,38,1.2,1.95,0,13.22,2.97,5.97
12/02/2023 15:00,460,510,80,80,80,80,535,712,100,72,69,9,0.49,2.95,0,22.32,6.12,6.26
12/02/2023 19:00,453,540,80,80,80,80,625,722,97,84,70,10,0.88,2.65,0,14.87,5.5,5.5
12/02/2023 23:00,494,618,80,80,80,80,715,800,97,62,89,29,0.78,1.63,0,16.19,2.5,5
13/02/2023 03:00,604,530,80,80,80,80,728,870,100,74,100,50,0.85,4.87,0,20.37,0,5
13/02/2023 07:00,626,581,80,80,80,80,483,746,100,69,74,10,0.5,3.14,0,26.58,4.49,5
13/02/2023 11:00,445,401,80,80,80,80,448,762,97,81,88,11,0.77,2.12,0,10,2.72,6.57
13/02/2023 15:00,400,363,80,80,80,80,450,740,55,5,4,4,0.74,4.49,30,9.29,7,7
13/02/2023 19:00,400,497,80,80,80,80,540,728,99,75,98,19,0.8,2.96,0,20.07,0.6,6
13/02/2023 23:00,449,590,80,80,80,80,582,790,100,79,72,26,0.75,1.35,0,16.71,4.5,5
14/02/2023 03:00,587,504,80,80,80,80,616,868,100,66,72,26,0.61,4.87,0,12,4.5,5
14/02/2023 07:00,632,571,80,80,80,80,429,771,100,70,100,29,0.64,13.25,0,22.88,0,8.23
14/02/2023 11:00,471,508,80,80,80,80,394,767,100,69,92,32,0.69,19.8,0,17,1.91,6
14/02/2023 15:00,427,376,80,80,80,80,381,843,100,69,80,18,0.5,11.82,0,23.25,5.09,6.74
14/02/2023 19:00,427,511,80,80,80,80,491,633,100,70,100,30,0.69,2.72,0,21.06,0.46,6.96
14/02/2023 23:00,515,595,80,80,80,80,762,783,100,60,66,15,0.85,1.86,0,8.01,6,2.22
15/02/2023 03:00,709,703,80,80,80,80,789,775,100,54,82,27,4.93,2.03,0,6,3.4,2.13
15/02/2023 07:00,737,716,80,80,80,80,646,695,100,77,88,35,0.93,3,0,16.9,0.02,5
15/02/2023 11:00,559,515,80,80,80,80,594,558,96,77,69,63,1.15,1.7,0,15.9,3,2.42
15/02/2023 15:00,488,485,80,80,80,80,581,638,100,66,89,36,0.68,2.9,0,15.27,0.42,5
15/02/2023 19:00,495,621,80,80,80,80,681,630,100,66,78,25,0.53,1.96,0,15,3,5
15/02/2023 23:00,552,601,80,80,80,80,745,698,100,55,88,,1.19,1.37,0,6,3,
16/02/2023 03:00,686,563,80,80,80,80,752,770,100,61,82,27,1.81,1.95,0,9.37,3,2.13
16/02/2023 07:00,708,636,80,80,80,80,516,621,100,82,95,50,0.65,2.92,0,16.29,1.39,6.08
16/02/2023 11:00,533,569,80,80,80,80,475,643,97,82,93,54,0.75,1.68,0,14.89,1.66,5.21
16/02/2023 15:00,436,526,80,80,80,80,472,620,99,86,93,51,0.51,3.43,0,15,1.53,6
16/02/2023 19:00,438,613,80,80,80,80,713,539,100,70,94,21,2,1.17,0,17.8,1.7,5.83
16/02/2023 23:00,619,616,80,80,80,80,823,664,100,72,87,9,1.55,1.52,0,12,1.24,5
17/02/2023 03:00,818,756,80,80,80,80,840,700,100,70,75,8,4.88,2.04,0,11,3.74,3.74
17/02/2023 07:00,841,783,80,80,80,80,760,679,100,60,100,16,1.3,3.11,0,13.49,0,3.74
17/02/2023 11:00,765,718,80,80,80,80,692,680,96,79,92,63,1.49,1.93,0,15,2.05,3.27
17/02/2023 15:00,654,669,80,80,80,80,672,657,100,75,99,70,1.91,7.3,0,20,0.32,5
17/02/2023 19:00,652,757,80,80,80,80,651,538,100,80,100,50,1.09,2.66,0,19.31,0,6.5
17/02/2023 23:00,614,627,80,80,80,80,786,773,97,59,86,18,1.4,1.6,0,12,3.28,4
18/02/2023 03:00,707,594,80,80,80,80,875,827,54,32,56,5,2.16,2.05,9.03,9.49,6,0
18/02/2023 07:00,776,663,80,80,80,80,789,780,54,44,91,6,0.66,2.45,9.58,19.48,0,4
18/02/2023 11:00,712,641,80,80,80,80,614,616,99,69,89,50,1.11,1.67,0,15,0,6
18/02/2023 15:00,560,592,80,80,80,80,580,700,96,70,91,20,0.51,3.03,3,18,0,6
18/02/2023 19:00,514,674,80,80,80,80,663,674,89,64,100,32,0.6,2.56,7,18.9,0,6.23
18/02/2023 23:00,530,638,80,80,80,80,676,775,96,57,93,5,0.77,1.4,0,6,0.18,0.03
19/02/2023 03:00,747,627,80,80,80,80,838,808,86,49,93,40,1.3,2.05,5,9,0.53,1.11
19/02/2023 07:00,808,667,80,80,80,80,822,852,94,58,91,5,0.95,2.34,0,10,0.18,0.03
19/02/2023 11:00,747,748,80,80,80,80,751,848,96,62,100,60,1.77,2.68,0,10,0,3.02
19/02/2023 15:00,682,715,80,80,80,80,703,755,96,63,100,21,0.6,7.3,0,15,0,4
19/02/2023 19:00,681,793,80,80,80,80,783,765,87,48,100,20,1.11,2.56,10,10,0,2.11
19/02/2023 23:00,775,764,80,80,80,80,690,693,100,64,100,50,0.92,1.4,0,12,0,6
20/02/2023 03:00,844,793,80,80,80,80,842,709,100,58,98,48,2.74,2.47,0,12,0.79,3.72
20/02/2023 07:00,853,803,80,80,80,80,736,621,100,68,87,50,0.87,2.2,0,17.13,3,6
20/02/2023 11:00,739,707,80,80,80,80,546,590,100,75,86,50,0.9,1.86,0,12.4,3,6
20/02/2023 15:00,612,565,80,80,80,80,654,563,100,77,100,32,1.9,3.43,0,18.22,0,6
20/02/2023 19:00,594,648,80,80,80,80,697,638,100,79,100,27,0.97,1.93,0,18.9,0,6
20/02/2023 23:00,605,621,80,80,80,80,657,517,100,90,95,29,0.79,1.1,0,3.11,1.28,3.69
21/02/2023 03:00,712,587,80,80,80,80,761,664,100,98,81,38,3.4,1.95,0,1.94,3.68,3
21/02/2023 07:00,732,643,80,80,80,80,612,592,100,70,100,70,0.72,2.28,0,23.13,0,5.31
21/02/2023 11:00,560,578,80,80,80,80,538,557,100,82,98,75,1.01,2,0,12,0.46,4
21/02/2023 15:00,478,546,80,80,80,80,517,633,100,74,98,49,0.51,5.91,0,18.21,0.67,6
21/02/2023 19:00,473,629,80,80,80,80,610,531,100,70,100,54,0.67,1.97,0,18.9,0.43,5.24
21/02/2023 23:00,546,617,80,80,80,80,724,698,100,60,96,14,0.79,1.4,0,12,0.1,3
22/02/2023 03:00,639,543,80,80,80,80,738,879,100,67,94,23,2.9,3.2,0,15.11,1.9,3
22/02/2023 07:00,663,637,80,80,80,80,549,806,100,80,91,20,0.5,2.91,0,15.32,0,6
22/02/2023 11:00,465,559,80,80,80,80,483,763,99,77,85,49,0.81,3.2,0,15,0,6
22/02/2023 15:00,431,432,80,80,80,80,622,833,100,80,95,56,0.5,12.99,0,16.89,0.93,4
22/02/2023 19:00,429,517,80,80,80,80,640,530,100,76,96,50,0.75,2,0,16.89,0,6
22/02/2023 23:00,505,609,80,80,80,80,642,722,100,54,98,10,0.8,1.25,0,3,0.34,0.08
23/02/2023 03:00,678,559,80,80,80,80,646,774,100,52,98,10,1.81,1.93,0,3,0.34,0.08
23/02/2023 07:00,699,635,80,80,80,80,429,652,100,84,88,53,0.44,2.77,0,12,0,4
23/02/2023 11:00,512,565,80,80,80,80,394,666,99,87,81,42,0.66,3.24,0,10.47,1.75,1.63
23/02/2023 15:00,475,549,80,80,80,80,366,745,98,82,88,50,0.5,6.9,0,15,0,6
23/02/2023 19:00,468,631,80,80,80,80,511,534,100,84,93,23,0.75,2.29,0,12.41,1.76,0.92
23/02/2023 23:00,572,610,80,80,80,80,649,611,100,62,98,6,0.81,1.14,0,4,0,1.3
24/02/2023 03:00,737,705,80,80,80,80,661,662,100,67,78,6,2.56,2.56,0,9.48,4.5,1.3
24/02/2023 07:00,770,738,80,80,80,80,498,538,100,77,91,19,0.57,2.48,0,13.46,0,4
24/02/2023 11:00,578,569,80,80,80,80,442,549,100,70,98,69,0.6,1.69,0,19.21,0,4
24/02/2023 15:00,475,543,80,80,80,80,427,531,100,80,91,20,0.51,3.02,0,16.97,0,6.5
24/02/2023 19:00,476,631,80,80,80,80,498,517,100,74,91,19,0.57,1.14,0,14.91,0,4
24/02/2023 23:00,523,610,80,80,80,80,772,500,98,69,92,19,1.49,1.49,3,8.28,0,3.2
25/02/2023 03:00,666,551,80,80,80,80,789,774,100,66,92,26,3.56,3.56,0,3,0.1,1.41
25/02/2023 07:00,717,643,80,80,80,80,740,813,99,60,86,21,0.64,2.95,0,12.95,0,4
25/02/2023 11:00,650,617,80,80,80,80,683,814,98,84,95,40,2.52,3.24,3,12.15,0,7
25/02/2023 15:00,538,573,80,80,80,80,665,737,98,82,99,47,1.53,9.33,3,14.04,0,6
25/02/2023 19:00,539,660,80,80,80,80,649,487,98,77,86,48,0.87,1.2,3,19.02,0,7
25/02/2023 23:00,535,619,80,80,80,80,633,707,100,67,95,10,0.77,1.2,0,3,0.34,0.08
26/02/2023 03:00,619,539,80,80,80,80,654,868,100,72,74,11,0.86,1.9,0,6.4,4,3
26/02/2023 07:00,671,640,80,80,80,80,620,925,100,69,91,11,0.64,3.79,0,11.94,0,4
26/02/2023 11:00,631,626,80,80,80,80,464,818,100,86,77,20,0.73,2.28,0,11.4,4,6
26/02/2023 15:00,506,581,80,80,80,80,436,725,100,85,92,20,0.51,7.03,0,15,2.4,6
26/02/2023 19:00,481,655,80,80,80,80,458,702,100,82,91,20,0.6,4.41,0,16.4,0,6
26/02/2023 23:00,500,615,80,80,80,80,698,678,97,75,93,50,3.2,2.63,0,15.7,0,6
27/02/2023 03:00,610,537,80,80,80,80,689,653,99,88,97,47,5.1,2.01,0,10.51,0,6
27/02/2023 07:00,641,629,80,80,80,80,495,630,94,72,92,20,0.8,3.25,6,15,2.4,6
27/02/2023 11:00,467,560,80,80,80,80,459,644,98,78,76,23,0.7,6.19,0,16.7,4.2,6
27/02/2023 15:00,415,422,80,80,80,80,446,612,94,82,91,20,2.74,10.16,6,19.7,0,6
27/02/2023 19:00,411,505,80,80,80,80,498,505,94,82,87,23,0.9,2.2,6,18.7,1.4,6
27/02/2023 23:00,446,592,80,80,80,80,768,791,96,81,91,55,0.8,2,3,9,0,3
28/02/2023 03:00,576,528,80,80,80,80,791,863,95,86,98,80,2.79,2.95,3,13.87,0,3
28/02/2023 07:00,610,622,80,80,80,80,606,778,99,84,90,82,0.51,4.8,0,15,0.41,0.8
28/02/2023 11:00,447,554,80,80,80,80,569,757,100,84,97,82,0.67,4.55,0,9.54,0.47,0.7
28/02/2023 15:00,411,417,80,80,80,80,542,716,94,76,91,20,2.72,41.59,6,15,0,6
28/02/2023 19:00,410,502,80,80,80,80,617,628,96,87,100,31,3.4,3.15,3,12,0.45,6.13
28/02/2023 23:00,474,599,80,80,80,80,619,667,190,160,97,57,0.79,1.41,0,13.08,0.96,5.29
01/03/2023 03:00,585,637,150,180,80,80,631,712,199,186,12,12,0.94,2.12,0,9.39,8.82,7.18
01/03/2023 07:00,618,732,150,180,80,80,459,625,197,175,56,31,0.27,2.35,0,17.54,7,6
01/03/2023 11:00,451,663,150,180,80,80,442,698,198,183,98,23,1.78,10.12,0,9.54,0.57,6
01/03/2023 15:00,402,520,150,180,80,80,430,689,195,158,,,0.89,4.12,0,12.51,,
01/03/2023 19:00,399,603,125,150,80,80,490,630,173,149,89,56,0.03,2.49,3.6,16.31,0,6
01/03/2023 23:00,445,700,125,150,80,80,479,660,200,186,93,58,0.54,1.85,0,9,1.81,4.81
02/03/2023 03:00,558,599,150,180,80,80,486,701,200,190,86,84,0.86,1.97,0,7.51,3.52,3.31
02/03/2023 07:00,588,676,150,180,80,80,342,702,182,175,93,64,0.01,3,0,17.66,1.9,4.77
02/03/2023 11:00,442,606,150,180,80,80,331,715,200,186,88,56,0.26,4.75,0,9,0,3
02/03/2023 15:00,409,477,150,180,80,80,320,700,200,136,45,15,0,4,0,18.73,7,6
02/03/2023 19:00,407,607,125,150,80,80,373,513,200,165,63,54,0.61,2.5,0,11.99,1.42,1.06
02/03/2023 23:00,442,692,125,150,80,80,471,766,200,192,94,55,0.68,2.3,0,6,1.72,4.84
03/03/2023 03:00,540,583,150,180,80,80,482,802,200,194,98,66,1.09,5.26,0,6,0,3.03
03/03/2023 07:00,569,671,150,180,80,80,355,714,200,194,99,50,0.62,7.21,0,5.82,0.5,5.92
03/03/2023 11:00,438,604,150,180,80,80,330,699,200,190,98,18,0,2.25,0,7,0.91,5.51
03/03/2023 15:00,398,471,150,180,80,80,321,711,200,178,97,48,0,38.91,0,9,0.5,0.5
03/03/2023 19:00,402,607,125,150,80,80,382,513,200,180,83,12,0.56,2.45,0,6.94,0.17,0.03
03/03/2023 23:00,445,697,125,150,80,80,605,662,200,187,100,67,0.72,1.35,0,8.35,0,4.2
04/03/2023 03:00,552,596,150,180,80,80,652,713,200,190,89,45,0.86,1.95,0,6.33,1,4
04/03/2023 07:00,601,682,150,180,80,80,596,674,200,187,88,63,0.65,2.57,0,9,1,4
04/03/2023 11:00,529,657,150,180,80,80,503,637,200,190,99,63,1.18,1.72,0,6.81,0.38,0.61
04/03/2023 15:00,449,712,150,180,80,80,628,610,149,162,88,69,1.01,3.02,8,12.58,3,0
04/03/2023 19:00,448,747,125,150,80,80,637,617,148,165,87,33,0.61,2.5,4,12.07,1,4.3
04/03/2023 23:00,461,711,125,150,80,80,501,775,141,141,89,65,0.29,1.56,8.5,17.99,0,4
05/03/2023 03:00,556,602,150,180,80,80,565,826,134,146,79,39,0.01,2,8.14,12.86,3,4
05/03/2023 07:00,610,688,150,180,80,80,505,803,144,143,89,63,0.04,2.76,8,19.99,0.57,0.72
05/03/2023 11:00,566,674,150,180,80,80,395,743,149,149,83,49,0.03,1.72,8,15,3,0
05/03/2023 15:00,440,607,150,180,80,80,377,696,186,143,90,29,0,4.55,0,22.29,0.96,5
05/03/2023 19:00,435,735,125,150,80,80,407,725,186,147,82,53,0.13,3.67,0,15.99,3,5
05/03/2023 23:00,462,711,125,150,80,80,594,803,200,188,90,52,1,3.11,0,8.02,0.59,0.59
06/03/2023 03:00,605,638,150,180,80,80,612,625,200,188,89,50,1.9,2.03,0,7.99,2.68,4.14
06/03/2023 07:00,640,683,150,180,80,80,366,716,200,186,86,50,0.44,3.97,0,12.98,3,5
06/03/2023 11:00,465,668,150,180,80,80,344,399,200,185,98,43,0.01,1.64,0,10,0.46,7
06/03/2023 15:00,414,673,150,180,80,80,333,474,198,172,90,30,0.49,2.12,0,10,0.96,7
06/03/2023 19:00,411,700,125,150,80,80,403,411,200,171,86,44,0.5,2,0,7.67,0,7
06/03/2023 23:00,476,695,125,150,80,80,568,787,200,189,69,24,0.54,1.68,0,7,3,4
07/03/2023 03:00,593,617,150,180,80,80,579,830,200,192,86,81,0.86,3,0,6.88,3,0
07/03/2023 07:00,620,674,150,180,80,80,343,707,200,190,98,59,0.14,4,0,9,1,0.05
07/03/2023 11:00,432,592,150,180,80,80,306,721,200,190,62,16,0.23,3,0,8.72,2.59,4
07/03/2023 15:00,407,472,150,180,80,80,305,791,155,165,96,47,0,18.55,4,14.36,0.37,0.43
07/03/2023 19:00,402,600,125,150,80,80,350,614,170,163,91,75,0.01,4,0,13.71,1,0
07/03/2023 23:00,424,677,125,150,80,80,594,666,200,192,99,60,0.58,1.39,0,7.53,0.44,6.07
08/03/2023 03:00,498,545,150,180,80,80,602,706,200,192,80,15,0.98,2.03,0,7,0.52,0
08/03/2023 07:00,525,657,150,180,80,80,427,686,200,193,64,15,0.5,4.52,0,7,0.49,0
08/03/2023 11:00,406,478,150,180,80,80,406,689,200,192,83,55,0.5,2.6,0,8.86,0.53,0.66
08/03/2023 15:00,370,443,150,180,80,80,496,671,200,188,49,,0.51,5.17,1,6,0.96,
08/03/2023 19:00,372,578,125,150,80,80,628,608,163,157,83,15,0.92,4,4,14.71,0.43,0
08/03/2023 23:00,424,676,125,150,80,80,642,771,200,192,99,71,1.18,1.5,0,6.59,0,4
09/03/2023 03:00,541,573,150,180,80,80,642,703,200,190,89,62,1.08,2.01,0,9,0.52,4
09/03/2023 07:00,563,658,150,180,80,80,435,611,200,190,84,58,0.89,3.25,0,9,3,6
09/03/2023 11:00,421,585,150,180,80,80,410,568,200,188,99,55,0.5,2,0,8.84,0,4
09/03/2023 15:00,373,536,150,180,80,80,531,447,159,151,92,20,0.51,2,4,15.36,0.96,6
09/03/2023 19:00,383,675,125,150,80,80,767,740,90,106,86,70,1.44,5.06,9,19.79,0,0
09/03/2023 23:00,580,703,125,150,80,80,761,821,194,184,91,15,1.03,1.56,1,9.87,0,0
10/03/2023 03:00,690,783,150,180,80,80,653,836,200,192,91,54,5,2.01,0,7,0.54,0.54
10/03/2023 07:00,706,789,150,180,80,80,544,618,196,188,97,64,0.48,3,0,12.66,0.54,0.54
10/03/2023 11:00,490,642,150,180,80,80,464,463,199,192,91,54,1.02,1.28,0,7.92,0.54,0.54
10/03/2023 15:00,415,671,150,180,80,80,462,576,200,180,100,51,0.52,5.71,0,10.01,0.51,0.56
10/03/2023 19:00,419,809,125,150,80,80,480,395,159,170,45,,0.51,1.44,4,14.53,0.43,
10/03/2023 23:00,442,687,125,150,80,80,656,752,198,187,70,15,0.77,1.13,0,9.43,6,0
11/03/2023 03:00,511,557,150,180,80,80,689,804,197,186,45,16,0.81,2,0,10.32,6,4
11/03/2023 07:00,558,670,150,180,80,80,619,780,196,180,45,16,0.25,3,0,13.94,6,4
11/03/2023 11:00,480,711,150,180,80,80,565,746,197,184,74,15,0.63,3,0,12,3,0
11/03/2023 15:00,489,724,150,180,80,80,560,707,181,133,45,15,0.51,3.87,3,12.87,7,0
11/03/2023 19:00,486,854,125,150,80,80,679,432,186,168,45,15,2.05,0.96,1,10.46,7,0
11/03/2023 23:00,588,720,125,150,80,80,750,507,198,183,89,31,5,1.03,0,11,2,3.45
12/03/2023 03:00,720,807,150,180,80,80,742,551,198,186,96,88,4.95,2,0,7.87,0.83,0.83
12/03/2023 07:00,788,852,150,180,80,80,746,608,200,180,89,60,4.3,2.35,0,12.74,2,0
12/03/2023 11:00,748,864,150,180,80,80,713,578,198,192,96,27,3,1.17,0,7.49,0.46,0
12/03/2023 15:00,668,859,150,180,80,80,699,451,197,158,86,15,4,2,0,18.15,2,0
12/03/2023 19:00,654,890,125,150,80,80,651,481,140,158,91,36,3.08,3.08,6,17,2,0.15
12/03/2023 23:00,633,835,125,150,80,80,805,566,197,174,45,17,1.95,1.01,0,9,4,4
13/03/2023 03:00,788,861,150,180,80,80,627,587,170,149,22,17,5.29,2.02,3,16,4,4
13/03/2023 07:00,810,880,150,180,80,80,721,598,178,130,92,64,2.25,2.87,3,26.09,2,2
13/03/2023 11:00,657,739,150,180,80,80,675,552,187,184,93,51,3.42,0.93,0,14.28,0,2
13/03/2023 15:00,589,810,150,180,80,80,690,652,163,150,85,57,2,4,5,26.85,2,2
13/03/2023 19:00,592,946,125,150,80,80,693,477,119,145,89,44,4,1.9,8.29,23,2,2
13/03/2023 23:00,668,826,125,150,80,80,660,643,197,195,98,36,3.95,3.95,0,0,0.98,2.67
14/03/2023 03:00,797,872,150,180,80,80,626,594,187,182,65,25,5.5,1.09,0,16.49,1.78,1.78
14/03/2023 07:00,817,890,150,180,80,80,552,654,199,185,88,,0.5,9.4,0,16.4,0,
14/03/2023 11:00,672,823,150,180,80,80,585,670,198,186,76,,2,2.45,0,12.02,3.4,
14/03/2023 15:00,638,832,150,180,80,80,530,565,193,158,40,,0.52,3.73,0,17.84,0,
14/03/2023 19:00,624,964,125,150,80,80,465,436,195,137,40,,0.4,3.86,0,17.99,0,
14/03/2023 23:00,514,701,125,150,80,80,608,519,200,194,96,15,2.5,1.15,0,6.59,0.51,0
15/03/2023 03:00,601,516,150,180,80,80,605,588,200,189,32,15,4,1.07,0,10,2,0
15/03/2023 07:00,613,569,150,180,80,80,452,410,200,190,99,15,0.5,1.48,0,7.45,0.16,0.06
15/03/2023 11:00,441,397,150,180,80,80,430,393,200,191,89,15,0.93,1.06,0,7.74,2,0
15/03/2023 15:00,412,368,150,180,80,80,427,512,200,170,55,10,0.38,5,0,14.25,4,5
15/03/2023 19:00,414,501,125,150,80,80,621,636,182,160,57,18,2.95,2.95,2,17.97,6.94,6.85
15/03/2023 23:00,604,607,125,150,80,80,655,532,179,182,46,,2.4,1.45,4,14.28,2.1,
16/03/2023 03:00,755,730,150,180,80,80,648,550,192,185,46,,4.2,2.41,0,13.09,3.1,
16/03/2023 07:00,802,741,150,180,80,80,550,568,195,179,59,,1.08,3.02,0,17.73,2,
16/03/2023 11:00,620,521,150,180,80,80,497,434,200,182,45,,1.69,1.54,0,12,2.1,
16/03/2023 15:00,532,489,150,180,80,80,496,542,188,159,97,43,1.12,4.7,2,15,0.99,2.96
16/03/2023 19:00,540,626,125,150,80,80,574,449,186,160,74,11,0.7,1.73,2,14.97,2,3.8
16/03/2023 23:00,614,614,125,150,80,80,742,840,159,175,80,15,5.41,1.32,5,17.88,6,0
17/03/2023 03:00,695,583,150,180,80,80,772,851,199,192,88,15,5.48,4.54,0,8,2,0
17/03/2023 07:00,709,587,150,180,80,80,592,725,195,182,99,15,0.5,4.49,0,17.73,0,0
17/03/2023 11:00,536,522,150,180,80,80,602,755,200,190,71,,0.64,4,0,8,2.8,
17/03/2023 15:00,485,514,150,180,80,80,592,746,195,165,54,15,0.42,10,1,10,7,0
17/03/2023 19:00,483,648,125,150,80,80,662,756,160,153,99,15,0.27,4.49,3,17.3,0,0
17/03/2023 23:00,534,614,125,150,80,80,630,513,174,185,97,12,3.79,0.75,4,16,0,2.5
18/03/2023 03:00,670,579,150,180,80,80,658,552,200,193,70,13,2.77,1.09,0,8,2,1.5
18/03/2023 07:00,711,605,150,180,80,80,568,473,198,190,100,12,1.7,1,0,9.18,0,2.5
18/03/2023 11:00,652,578,150,180,80,80,558,465,200,192,91,12,3.16,0.74,0,8,2,2.5
18/03/2023 15:00,591,555,150,180,80,80,555,438,165,156,56,12,0.46,1.34,4,14,5,2.9
18/03/2023 19:00,584,685,125,150,80,80,581,456,197,180,96,12,0.63,1.89,0,12,0,2.5
18/03/2023 23:00,624,638,125,150,80,80,693,554,199,194,92,11,5.56,2.77,0,6.59,2,1
19/03/2023 03:00,682,599,150,180,80,80,638,583,199,194,71,13,5.56,3.04,0,5.37,3.03,1.5
19/03/2023 07:00,721,623,150,180,80,80,578,653,200,192,93,80,5.56,5.56,0,6.48,0,1.5
19/03/2023 11:00,682,603,150,180,80,80,576,489,200,192,98,68,5.56,2.53,0,7.79,0,2.5
19/03/2023 15:00,575,571,150,180,80,80,679,440,163,158,92,12,2.13,2.18,5,11.48,2.22,2.9
19/03/2023 19:00,545,694,125,150,80,80,669,431,184,170,96,12,2.57,2.23,3,9.23,0,2.5
19/03/2023 23:00,552,637,125,150,80,80,758,541,191,186,97,22,5,1.7,1,10.01,0,2.5
20/03/2023 03:00,662,487,150,180,80,80,797,552,194,190,80,13,5.44,0.88,1,8.54,5,1.5
20/03/2023 07:00,690,498,150,180,80,80,567,426,198,188,84,41,0.83,1.11,0,10.86,2,2.5
20/03/2023 11:00,528,432,150,180,80,80,550,397,195,182,93,85,3.49,0.5,0,11.22,0,2.5
20/03/2023 15:00,467,389,150,180,80,80,550,498,169,163,56,12,0.48,4.57,3,14.04,5,2.9
20/03/2023 19:00,474,526,125,150,80,80,701,443,140,156,96,12,1.35,1.35,3,13.68,0,2.5
20/03/2023 23:00,609,520,125,150,80,80,788,551,200,186,48,,5,1.12,0,9.98,2,
21/03/2023 03:00,741,532,150,180,80,80,820,570,200,184,48,,5.64,1,0,12.9,2,
21/03/2023 07:00,779,537,150,180,80,80,665,518,198,186,88,15,4.45,2.29,0,12.29,2,0
21/03/2023 11:00,615,438,150,180,80,80,613,558,200,181,47,,8,1.26,0,9,2,
21/03/2023 15:00,608,430,150,180,80,80,647,552,200,172,59,,4.95,5.18,0,7.61,2,
21/03/2023 19:00,611,566,125,150,80,80,729,532,199,162,55,,5.82,1.08,0,12,2,
21/03/2023 23:00,660,528,125,150,80,80,684,585,123,135,93,,2,1.54,5,14.65,0,
22/03/2023 03:00,812,579,150,180,80,80,688,605,200,189,76,,8,1.15,0,0,2.8,
22/03/2023 07:00,829,584,150,180,80,80,620,476,144,163,96,,0.89,2.63,7.75,19.58,0,
22/03/2023 11:00,735,536,150,180,80,80,602,475,196,189,94,29,5.28,1.16,0,0,1.5,1.5
22/03/2023 15:00,731,574,150,180,80,80,594,648,179,153,96,,1.54,10.39,0,20.44,0,
22/03/2023 19:00,721,690,125,150,80,80,617,482,179,155,97,28,3.5,2,0,16.06,0.89,1.79
22/03/2023 23:00,670,528,125,150,80,80,670,560,200,174,48,,2,2,0,7.24,5.98,
23/03/2023 03:00,794,557,150,180,80,80,676,576,198,176,48,,5.73,1.15,0,13.59,5.98,
23/03/2023 07:00,811,559,150,180,80,80,581,567,199,187,59,,0.99,1.99,0,8,6.98,
23/03/2023 11:00,668,445,150,180,80,80,584,559,195,181,47,,0.83,1.66,0,8,6.98,
23/03/2023 15:00,652,436,150,180,80,80,685,639,189,170,58,,2.95,8,0,8,5,
23/03/2023 19:00,641,570,125,150,80,80,709,453,192,166,55,,3.25,2.25,0,8,6.98,
23/03/2023 23:00,607,519,125,150,80,80,811,685,196,171,71,8,5,2,0,7.22,4.43,3.29
24/03/2023 03:00,747,636,150,180,80,80,776,692,197,142,55,,10,1.15,0,7.1,5.98,
24/03/2023 07:00,794,651,150,180,80,80,673,572,195,177,88,7,3.34,2,0,16.65,3,2.7
24/03/2023 11:00,629,541,150,180,80,80,649,561,194,171,82,24,3.28,3.28,0,7.36,4.44,4.73
24/03/2023 15:00,654,547,150,180,80,80,645,690,190,152,77,,1.21,3.28,0,7.35,5,
24/03/2023 19:00,653,681,125,150,80,80,626,542,190,156,73,,0.94,3.16,0,14.65,5,
24/03/2023 23:00,634,527,125,150,80,80,671,562,132,77,82,11,2.09,1.14,5,7.9,3.75,3.75
25/03/2023 03:00,747,636,150,180,80,80,689,587,137,77,71,,3.49,1.92,8.31,8.26,2.72,
25/03/2023 07:00,794,651,150,180,80,80,643,587,194,186,58,,2.15,2,0,7.71,3.99,
25/03/2023 11:00,629,541,150,180,80,80,763,722,171,128,56,10,2.01,2.01,0,22.45,7.34,1.75
25/03/2023 15:00,654,547,150,180,80,80,753,716,176,119,58,,2.46,2.46,0,24.65,4.99,
25/03/2023 19:00,653,681,125,150,80,80,763,537,191,121,54,,3.16,3,0,21.65,2,
